EventIndex,UTCTimestamp,UTCDate,LocalTimestamp,LocalTimezone,LocalDate,ExperimentID,ExperimentVersion,TreeNodeKey,RepeatKey,ScheduleID,ParticipantPublicID,ParticipantPrivateID,ParticipantStartingGroup,ParticipantStatus,ParticipantCompletionCode,ParticipantExternalSessionID,ParticipantDeviceType,ParticipantDevice,ParticipantOS,ParticipantBrowser,ParticipantMonitorSize,ParticipantViewportSize,Checkpoint,TaskName,TaskVersion,randomiser_6z9f,branch_kxy7,checkpoint_tqwf,branch_rtog,branch_7dgx,checkpoint_mqen,branch_yx2c,branch_3n8o,branch_f1s6,branch_x6l7,branch_21hs,Spreadsheet,SpreadsheetName,SpreadsheetRow,TrialNumber,ScreenNumber,ScreenName,ZoneName,ZoneType,ReactionTime,ReactionOnset,ResponseType,Response,Attempt,Correct,Incorrect,Dishonest,XCoordinate,YCoordinate,TimedOut,randomise_blocks,randomise_trials,display,ANSWER,left_button,right_button,advice,orderno,trialno,ShowProgressBar,image,prob_blue_corr,prob_group_corr,corr_ans,group_corr,group_choice,blue_pos,indiv_vol,soc_vol,ITI_1,ITI_2,ITI_3,ITI_4,condition
11,1671202453807,16/12/2022 14:54:13,1671202453697,0,16/12/2022 14:54:13,109680,37,task-xjip,repeat-7g8d#1->-repeat-38fk#1,25992695,BLIND,7678063,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1920x1080,1920x1000,End of Day 1,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,schedule_A,schedule_A,3,1,3,offer,Zone2,response_button_image,508,NaN,NaN,redBox.png,1,1,0,0,NaN,NaN,NaN,NaN,NaN,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,3,2,NaN,NaN,0.85,0.85,1,1,1,1,Volatile,Stable,1.782,1.168,1.168,2.462,expert
12,1671202455759,16/12/2022 14:54:15,1671202455695,0,16/12/2022 14:54:15,109680,37,task-xjip,repeat-7g8d#1->-repeat-38fk#1,25992695,BLIND,7678063,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1920x1080,1920x1000,End of Day 1,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,schedule_A,schedule_A,3,1,4,feedback_l,Zone7,timelimit_screen,2000,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,3,2,NaN,NaN,0.85,0.85,1,1,1,1,Volatile,Stable,1.782,1.168,1.168,2.462,expert
13,1671202455912,16/12/2022 14:54:15,1671202455845,0,16/12/2022 14:54:15,109680,37,task-xjip,repeat-7g8d#1->-repeat-38fk#1,25992695,BLIND,7678063,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1920x1080,1920x1000,End of Day 1,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,schedule_A,schedule_A,3,1,6,end,Zone1,timelimit_screen,150,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,3,2,NaN,NaN,0.85,0.85,1,1,1,1,Volatile,Stable,1.782,1.168,1.168,2.462,expert
14,1671202457685,16/12/2022 14:54:17,1671202457625,0,16/12/2022 14:54:17,109680,37,task-xjip,repeat-7g8d#1->-repeat-38fk#1,25992695,BLIND,7678063,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1920x1080,1920x1000,End of Day 1,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,schedule_A,schedule_A,4,2,1,Screen 1,Zone1,continue_button,1758,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,4,3,NaN,NaN,0.85,0.85,1,1,1,0,Volatile,Stable,1.983,1.181,0.538,1.588,expert
15,1671202458683,16/12/2022 14:54:18,1671202458613,0,16/12/2022 14:54:18,109680,37,task-xjip,repeat-7g8d#1->-repeat-38fk#1,25992695,BLIND,7678063,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1920x1080,1920x1000,End of Day 1,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,schedule_A,schedule_A,4,2,2,individual,Zone4,timelimit_screen,1000,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,4,3,NaN,NaN,0.85,0.85,1,1,1,0,Volatile,Stable,1.983,1.181,0.538,1.588,expert
16,1671202460357,16/12/2022 14:54:20,1671202460280,0,16/12/2022 14:54:20,109680,37,task-xjip,repeat-7g8d#1->-repeat-38fk#1,25992695,BLIND,7678063,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1920x1080,1920x1000,End of Day 1,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,schedule_A,schedule_A,4,2,3,offer,Zone3,response_button_image,1655,NaN,NaN,redBox.png,1,1,0,0,NaN,NaN,NaN,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,4,3,NaN,NaN,0.85,0.85,1,1,1,0,Volatile,Stable,1.983,1.181,0.538,1.588,expert
17,1671202462340,16/12/2022 14:54:22,1671202462261,0,16/12/2022 14:54:22,109680,37,task-xjip,repeat-7g8d#1->-repeat-38fk#1,25992695,BLIND,7678063,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1920x1080,1920x1000,End of Day 1,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,schedule_A,schedule_A,4,2,5,feedback_r,Zone7,timelimit_screen,2000,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,4,3,NaN,NaN,0.85,0.85,1,1,1,0,Volatile,Stable,1.983,1.181,0.538,1.588,expert
18,1671202462542,16/12/2022 14:54:22,1671202462411,0,16/12/2022 14:54:22,109680,37,task-xjip,repeat-7g8d#1->-repeat-38fk#1,25992695,BLIND,7678063,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1920x1080,1920x1000,End of Day 1,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,schedule_A,schedule_A,4,2,6,end,Zone1,timelimit_screen,150,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,4,3,NaN,NaN,0.85,0.85,1,1,1,0,Volatile,Stable,1.983,1.181,0.538,1.588,expert
19,1671202463740,16/12/2022 14:54:23,1671202463678,0,16/12/2022 14:54:23,109680,37,task-xjip,repeat-7g8d#1->-repeat-38fk#1,25992695,BLIND,7678063,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1920x1080,1920x1000,End of Day 1,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,schedule_A,schedule_A,5,3,1,Screen 1,Zone1,continue_button,1246,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,5,4,NaN,NaN,0.85,0.85,1,1,1,0,Volatile,Stable,1.529,0.891,1.004,1,expert
20,1671202464720,16/12/2022 14:54:24,1671202464662,0,16/12/2022 14:54:24,109680,37,task-xjip,repeat-7g8d#1->-repeat-38fk#1,25992695,BLIND,7678063,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1920x1080,1920x1000,End of Day 1,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,schedule_A,schedule_A,5,3,2,individual,Zone4,timelimit_screen,1001,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,5,4,NaN,NaN,0.85,0.85,1,1,1,0,Volatile,Stable,1.529,0.891,1.004,1,expert
21,1671202465203,16/12/2022 14:54:25,1671202465128,0,16/12/2022 14:54:25,109680,37,task-xjip,repeat-7g8d#1->-repeat-38fk#1,25992695,BLIND,7678063,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1920x1080,1920x1000,End of Day 1,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,schedule_A,schedule_A,5,3,3,offer,Zone3,response_button_image,456,NaN,NaN,redBox.png,1,1,0,0,NaN,NaN,NaN,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,5,4,NaN,NaN,0.85,0.85,1,1,1,0,Volatile,Stable,1.529,0.891,1.004,1,expert
22,1671202467182,16/12/2022 14:54:27,1671202467111,0,16/12/2022 14:54:27,109680,37,task-xjip,repeat-7g8d#1->-repeat-38fk#1,25992695,BLIND,7678063,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1920x1080,1920x1000,End of Day 1,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,schedule_A,schedule_A,5,3,5,feedback_r,Zone7,timelimit_screen,2000,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,5,4,NaN,NaN,0.85,0.85,1,1,1,0,Volatile,Stable,1.529,0.891,1.004,1,expert
23,1671202467331,16/12/2022 14:54:27,1671202467262,0,16/12/2022 14:54:27,109680,37,task-xjip,repeat-7g8d#1->-repeat-38fk#1,25992695,BLIND,7678063,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1920x1080,1920x1000,End of Day 1,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,schedule_A,schedule_A,5,3,6,end,Zone1,timelimit_screen,151,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,5,4,NaN,NaN,0.85,0.85,1,1,1,0,Volatile,Stable,1.529,0.891,1.004,1,expert
24,1671202468522,16/12/2022 14:54:28,1671202468457,0,16/12/2022 14:54:28,109680,37,task-xjip,repeat-7g8d#1->-repeat-38fk#1,25992695,BLIND,7678063,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1920x1080,1920x1000,End of Day 1,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,schedule_A,schedule_A,6,2,1,Screen 1,Zone1,continue_button,1176,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,6,5,NaN,NaN,0.85,0.85,1,1,1,1,Volatile,Stable,1.832,1.118,0.752,1.79,expert
25,1671202469564,16/12/2022 14:54:29,1671202469446,0,16/12/2022 14:54:29,109680,37,task-xjip,repeat-7g8d#1->-repeat-38fk#1,25992695,BLIND,7678063,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1920x1080,1920x1000,End of Day 1,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,schedule_A,schedule_A,6,2,2,individual,Zone4,timelimit_screen,1000,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,6,5,NaN,NaN,0.85,0.85,1,1,1,1,Volatile,Stable,1.832,1.118,0.752,1.79,expert
26,1671202470063,16/12/2022 14:54:30,1671202469943,0,16/12/2022 14:54:29,109680,37,task-xjip,repeat-7g8d#1->-repeat-38fk#1,25992695,BLIND,7678063,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1920x1080,1920x1000,End of Day 1,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,schedule_A,schedule_A,6,2,3,offer,Zone2,response_button_image,485,NaN,NaN,redBox.png,1,1,0,0,NaN,NaN,NaN,NaN,NaN,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,6,5,NaN,NaN,0.85,0.85,1,1,1,1,Volatile,Stable,1.832,1.118,0.752,1.79,expert
27,1671202471992,16/12/2022 14:54:31,1671202471929,0,16/12/2022 14:54:31,109680,37,task-xjip,repeat-7g8d#1->-repeat-38fk#1,25992695,BLIND,7678063,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1920x1080,1920x1000,End of Day 1,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,schedule_A,schedule_A,6,2,4,feedback_l,Zone7,timelimit_screen,2001,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,6,5,NaN,NaN,0.85,0.85,1,1,1,1,Volatile,Stable,1.832,1.118,0.752,1.79,expert
28,1671202472140,16/12/2022 14:54:32,1671202472078,0,16/12/2022 14:54:32,109680,37,task-xjip,repeat-7g8d#1->-repeat-38fk#1,25992695,BLIND,7678063,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1920x1080,1920x1000,End of Day 1,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,schedule_A,schedule_A,6,2,6,end,Zone1,timelimit_screen,149,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,6,5,NaN,NaN,0.85,0.85,1,1,1,1,Volatile,Stable,1.832,1.118,0.752,1.79,expert
29,1671202473040,16/12/2022 14:54:33,1671202472979,0,16/12/2022 14:54:32,109680,37,task-xjip,repeat-7g8d#1->-repeat-38fk#1,25992695,BLIND,7678063,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1920x1080,1920x1000,End of Day 1,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,schedule_A,schedule_A,7,4,1,Screen 1,Zone1,continue_button,886.000000000007,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,7,6,NaN,NaN,0.15,0.85,0,1,0,1,Volatile,Stable,3.294,0.815,1.282,2.664,expert
30,1671202474038,16/12/2022 14:54:34,1671202473979,0,16/12/2022 14:54:33,109680,37,task-xjip,repeat-7g8d#1->-repeat-38fk#1,25992695,BLIND,7678063,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1920x1080,1920x1000,End of Day 1,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,schedule_A,schedule_A,7,4,2,individual,Zone4,timelimit_screen,1001,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,7,6,NaN,NaN,0.15,0.85,0,1,0,1,Volatile,Stable,3.294,0.815,1.282,2.664,expert
31,1671202476198,16/12/2022 14:54:36,1671202476142,0,16/12/2022 14:54:36,109680,37,task-xjip,repeat-7g8d#1->-repeat-38fk#1,25992695,BLIND,7678063,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1920x1080,1920x1000,End of Day 1,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,schedule_A,schedule_A,7,4,3,offer,Zone2,response_button_image,2156,NaN,NaN,redBox.png,1,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,7,6,NaN,NaN,0.15,0.85,0,1,0,1,Volatile,Stable,3.294,0.815,1.282,2.664,expert
32,1671202478190,16/12/2022 14:54:38,1671202478130,0,16/12/2022 14:54:38,109680,37,task-xjip,repeat-7g8d#1->-repeat-38fk#1,25992695,BLIND,7678063,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1920x1080,1920x1000,End of Day 1,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,schedule_A,schedule_A,7,4,4,feedback_l,Zone7,timelimit_screen,2001,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,7,6,NaN,NaN,0.15,0.85,0,1,0,1,Volatile,Stable,3.294,0.815,1.282,2.664,expert
33,1671202478339,16/12/2022 14:54:38,1671202478278,0,16/12/2022 14:54:38,109680,37,task-xjip,repeat-7g8d#1->-repeat-38fk#1,25992695,BLIND,7678063,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1920x1080,1920x1000,End of Day 1,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,schedule_A,schedule_A,7,4,6,end,Zone1,timelimit_screen,149,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,7,6,NaN,NaN,0.15,0.85,0,1,0,1,Volatile,Stable,3.294,0.815,1.282,2.664,expert
34,1671202479333,16/12/2022 14:54:39,1671202479261,0,16/12/2022 14:54:39,109680,37,task-xjip,repeat-7g8d#1->-repeat-38fk#1,25992695,BLIND,7678063,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1920x1080,1920x1000,End of Day 1,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,schedule_A,schedule_A,8,3,1,Screen 1,Zone1,continue_button,966,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_con.png,8,7,NaN,NaN,0.15,0.85,0,1,0,0,Volatile,Stable,3.269,1.37,1.786,2.328,expert
