EventIndex,UTCTimestamp,UTCDate,LocalTimestamp,LocalTimezone,LocalDate,ExperimentID,ExperimentVersion,TreeNodeKey,RepeatKey,ScheduleID,ParticipantPublicID,ParticipantPrivateID,ParticipantStartingGroup,ParticipantStatus,ParticipantCompletionCode,ParticipantExternalSessionID,ParticipantDeviceType,ParticipantDevice,ParticipantOS,ParticipantBrowser,ParticipantMonitorSize,ParticipantViewportSize,Checkpoint,TaskName,TaskVersion,randomiser_6z9f,branch_kxy7,checkpoint_tqwf,branch_rtog,branch_7dgx,checkpoint_mqen,branch_yx2c,branch_3n8o,branch_f1s6,branch_x6l7,branch_21hs,checkpoint_iz27,checkpoint_sry6,Spreadsheet,SpreadsheetName,SpreadsheetRow,TrialNumber,ScreenNumber,ScreenName,ZoneName,ZoneType,ReactionTime,ReactionOnset,ResponseType,Response,Attempt,Correct,Incorrect,Dishonest,XCoordinate,YCoordinate,TimedOut,randomise_blocks,randomise_trials,display,ANSWER,left_button,right_button,advice,orderno,trialno,ShowProgressBar,image,prob_blue_corr,prob_group_corr,corr_ans,group_corr,group_choice,blue_pos,indiv_vol,soc_vol,ITI_1,ITI_2,ITI_3,ITI_4,condition
11,1673379117972,10/01/2023 19:31:57,1673379117722,0,10/01/2023 19:31:57,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26307347,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,3,1,3,offer,bluebox,response_button_image,3289.69999998808,NaN,NaN,yellowBox.png,1,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,3,2,NaN,NaN,0.85,0.85,1,1,1,1,Volatile,Stable,1.782,1.168,1.168,2.462,expert
12,1673379119966,10/01/2023 19:31:59,1673379119710,0,10/01/2023 19:31:59,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26307347,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,3,1,5,feedback_r,Zone7,timelimit_screen,2000.049,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,3,2,NaN,NaN,0.85,0.85,1,1,1,1,Volatile,Stable,1.782,1.168,1.168,2.462,expert
13,1673379120117,10/01/2023 19:32:00,1673379119860,0,10/01/2023 19:31:59,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26307347,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,3,1,6,end,Zone1,timelimit_screen,150.263999999999,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,3,2,NaN,NaN,0.85,0.85,1,1,1,1,Volatile,Stable,1.782,1.168,1.168,2.462,expert
14,1673379121108,10/01/2023 19:32:01,1673379120864,0,10/01/2023 19:32:00,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26307347,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,4,2,1,Screen 1,Zone1,continue_button,992.199999988079,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,4,3,NaN,NaN,0.85,0.85,1,1,1,0,Volatile,Stable,1.983,1.181,0.538,1.588,expert
15,1673379122119,10/01/2023 19:32:02,1673379121861,0,10/01/2023 19:32:01,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26307347,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,4,2,2,individual,Zone4,timelimit_screen,999.709999999999,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,4,3,NaN,NaN,0.85,0.85,1,1,1,0,Volatile,Stable,1.983,1.181,0.538,1.588,expert
16,1673379123245,10/01/2023 19:32:03,1673379123001,0,10/01/2023 19:32:03,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26307347,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,4,2,3,offer,Zone3,response_button_image,1134,NaN,NaN,redBox.png,1,1,0,0,NaN,NaN,NaN,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,4,3,NaN,NaN,0.85,0.85,1,1,1,0,Volatile,Stable,1.983,1.181,0.538,1.588,expert
17,1673379125237,10/01/2023 19:32:05,1673379124993,0,10/01/2023 19:32:04,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26307347,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,4,2,5,feedback_r,Zone7,timelimit_screen,1999.916,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,4,3,NaN,NaN,0.85,0.85,1,1,1,0,Volatile,Stable,1.983,1.181,0.538,1.588,expert
18,1673379125401,10/01/2023 19:32:05,1673379125143,0,10/01/2023 19:32:05,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26307347,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,4,2,6,end,Zone1,timelimit_screen,150.140000000003,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,4,3,NaN,NaN,0.85,0.85,1,1,1,0,Volatile,Stable,1.983,1.181,0.538,1.588,expert
19,1673379127716,10/01/2023 19:32:07,1673379127471,0,10/01/2023 19:32:07,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26307347,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,5,3,1,Screen 1,Zone1,continue_button,2316.09999996424,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,5,4,NaN,NaN,0.85,0.85,1,1,1,0,Volatile,Stable,1.529,0.891,1.004,1,expert
20,1673379128701,10/01/2023 19:32:08,1673379128460,0,10/01/2023 19:32:08,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26307347,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,5,3,2,individual,Zone4,timelimit_screen,999.981,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,5,4,NaN,NaN,0.85,0.85,1,1,1,0,Volatile,Stable,1.529,0.891,1.004,1,expert
21,1673379129820,10/01/2023 19:32:09,1673379129565,0,10/01/2023 19:32:09,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26307347,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,5,3,3,offer,Zone3,response_button_image,1098.39999997616,NaN,NaN,redBox.png,1,1,0,0,NaN,NaN,NaN,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,5,4,NaN,NaN,0.85,0.85,1,1,1,0,Volatile,Stable,1.529,0.891,1.004,1,expert
22,1673379131804,10/01/2023 19:32:11,1673379131560,0,10/01/2023 19:32:11,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26307347,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,5,3,5,feedback_r,Zone7,timelimit_screen,1999.508,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,5,4,NaN,NaN,0.85,0.85,1,1,1,0,Volatile,Stable,1.529,0.891,1.004,1,expert
23,1673379131954,10/01/2023 19:32:11,1673379131710,0,10/01/2023 19:32:11,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26307347,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,5,3,6,end,Zone1,timelimit_screen,150.008000000002,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,5,4,NaN,NaN,0.85,0.85,1,1,1,0,Volatile,Stable,1.529,0.891,1.004,1,expert
24,1673379133123,10/01/2023 19:32:13,1673379132863,0,10/01/2023 19:32:12,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26307347,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,6,2,1,Screen 1,Zone1,continue_button,1142.40000003576,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,6,5,NaN,NaN,0.85,0.85,1,1,1,1,Volatile,Stable,1.832,1.118,0.752,1.79,expert
25,1673379134099,10/01/2023 19:32:14,1673379133860,0,10/01/2023 19:32:13,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26307347,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,6,2,2,individual,Zone4,timelimit_screen,999.883000000002,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,6,5,NaN,NaN,0.85,0.85,1,1,1,1,Volatile,Stable,1.832,1.118,0.752,1.79,expert
26,1673379135272,10/01/2023 19:32:15,1673379135030,0,10/01/2023 19:32:15,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26307347,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,6,2,3,offer,Zone2,response_button_image,1164.10000002384,NaN,NaN,redBox.png,1,1,0,0,NaN,NaN,NaN,NaN,NaN,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,6,5,NaN,NaN,0.85,0.85,1,1,1,1,Volatile,Stable,1.832,1.118,0.752,1.79,expert
27,1673379137273,10/01/2023 19:32:17,1673379137027,0,10/01/2023 19:32:17,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26307347,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,6,2,4,feedback_l,Zone7,timelimit_screen,2000.06,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,6,5,NaN,NaN,0.85,0.85,1,1,1,1,Volatile,Stable,1.832,1.118,0.752,1.79,expert
28,1673379137421,10/01/2023 19:32:17,1673379137177,0,10/01/2023 19:32:17,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26307347,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,6,2,6,end,Zone1,timelimit_screen,149.940000000002,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,6,5,NaN,NaN,0.85,0.85,1,1,1,1,Volatile,Stable,1.832,1.118,0.752,1.79,expert
29,1673379138871,10/01/2023 19:32:18,1673379138630,0,10/01/2023 19:32:18,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26307347,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,7,4,1,Screen 1,Zone1,continue_button,1439,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,7,6,NaN,NaN,0.15,0.85,0,1,0,1,Volatile,Stable,3.294,0.815,1.282,2.664,expert
30,1673379139871,10/01/2023 19:32:19,1673379139627,0,10/01/2023 19:32:19,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26307347,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,7,4,2,individual,Zone4,timelimit_screen,1000.174,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,7,6,NaN,NaN,0.15,0.85,0,1,0,1,Volatile,Stable,3.294,0.815,1.282,2.664,expert
31,1673379140965,10/01/2023 19:32:20,1673379140718,0,10/01/2023 19:32:20,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26307347,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,7,4,3,offer,Zone3,response_button_image,1085.19999998808,NaN,NaN,yellowBox.png,1,1,0,0,NaN,NaN,NaN,NaN,NaN,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,7,6,NaN,NaN,0.15,0.85,0,1,0,1,Volatile,Stable,3.294,0.815,1.282,2.664,expert
32,1673379142965,10/01/2023 19:32:22,1673379142712,0,10/01/2023 19:32:22,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26307347,BLIND,7766400,NaN,complete,NaN,63bdb71b374a15fbe31fe02d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1500x1000,1500x1000,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,7,4,5,feedback_r,Zone7,timelimit_screen,1999.884,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,7,6,NaN,NaN,0.15,0.85,0,1,0,1,Volatile,Stable,3.294,0.815,1.282,2.664,expert
