EventIndex,UTCTimestamp,UTCDate,LocalTimestamp,LocalTimezone,LocalDate,ExperimentID,ExperimentVersion,TreeNodeKey,RepeatKey,ScheduleID,ParticipantPublicID,ParticipantPrivateID,ParticipantStartingGroup,ParticipantStatus,ParticipantCompletionCode,ParticipantExternalSessionID,ParticipantDeviceType,ParticipantDevice,ParticipantOS,ParticipantBrowser,ParticipantMonitorSize,ParticipantViewportSize,Checkpoint,TaskName,TaskVersion,randomiser_6z9f,branch_kxy7,checkpoint_tqwf,branch_rtog,branch_7dgx,checkpoint_mqen,branch_yx2c,branch_3n8o,branch_f1s6,branch_x6l7,branch_21hs,Spreadsheet,SpreadsheetName,SpreadsheetRow,TrialNumber,ScreenNumber,ScreenName,ZoneName,ZoneType,ReactionTime,ReactionOnset,ResponseType,Response,Attempt,Correct,Incorrect,Dishonest,XCoordinate,YCoordinate,TimedOut,randomise_blocks,randomise_trials,display,ANSWER,left_button,right_button,advice,orderno,trialno,ShowProgressBar,image,prob_blue_corr,prob_group_corr,corr_ans,group_corr,group_choice,blue_pos,indiv_vol,soc_vol,ITI_1,ITI_2,ITI_3,ITI_4,condition
1,1671117694261,15/12/2022 15:21:34,1671117696833,0,15/12/2022 15:21:36,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25974544,BLIND,7672976,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,,NaN,NaN,NaN,,,,NaN,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,
2,1671117696157,15/12/2022 15:21:36,1671117699137,0,15/12/2022 15:21:39,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25974544,BLIND,7672976,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,1,1,1,Screen 1,Zone1,continue_button,1991.19999998808,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,getReadyb,,,,,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,
3,1671117698540,15/12/2022 15:21:38,1671117701528,0,15/12/2022 15:21:41,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25974544,BLIND,7672976,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,1,1,2,Screen 2,Zone1,continue_button,2387.60000002384,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,getReadyb,,,,,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,
4,1671117701400,15/12/2022 15:21:41,1671117704376,0,15/12/2022 15:21:44,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25974544,BLIND,7672976,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,2,1,1,Screen 1,Zone1,continue_button,2830.30000001192,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,2,1,NaN,NaN,0.85,0.15,0,0,1,0,Stable,Stable,3.471,0.525,1.66,2.529,inexpert
5,1671117702377,15/12/2022 15:21:42,1671117705369,0,15/12/2022 15:21:45,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25974544,BLIND,7672976,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,2,1,2,individual,Zone4,timelimit_screen,999.969000000001,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,2,1,NaN,NaN,0.85,0.15,0,0,1,0,Stable,Stable,3.471,0.525,1.66,2.529,inexpert
6,1671117703881,15/12/2022 15:21:43,1671117706849,0,15/12/2022 15:21:46,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25974544,BLIND,7672976,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,2,1,3,offer,Zone3,response_button_image,1473.09999999404,NaN,NaN,blueBox.png,1,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,2,1,NaN,NaN,0.85,0.15,0,0,1,0,Stable,Stable,3.471,0.525,1.66,2.529,inexpert
7,1671117705858,15/12/2022 15:21:45,1671117708846,0,15/12/2022 15:21:48,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25974544,BLIND,7672976,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,2,1,5,feedback_r,Zone7,timelimit_screen,1999.909,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,2,1,NaN,NaN,0.85,0.15,0,0,1,0,Stable,Stable,3.471,0.525,1.66,2.529,inexpert
8,1671117706006,15/12/2022 15:21:46,1671117708996,0,15/12/2022 15:21:48,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25974544,BLIND,7672976,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,2,1,6,end,Zone1,timelimit_screen,150.066999999999,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,2,1,NaN,NaN,0.85,0.15,0,0,1,0,Stable,Stable,3.471,0.525,1.66,2.529,inexpert
9,1671117709141,15/12/2022 15:21:49,1671117711465,0,15/12/2022 15:21:51,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25974544,BLIND,7672976,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,3,1,1,Screen 1,Zone1,continue_button,2456.59999999404,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,3,2,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,1.782,1.168,1.168,2.462,inexpert
10,1671117709473,15/12/2022 15:21:49,1671117712463,0,15/12/2022 15:21:52,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25974544,BLIND,7672976,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,3,1,2,individual,Zone4,timelimit_screen,999.971,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,3,2,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,1.782,1.168,1.168,2.462,inexpert
11,1671117710757,15/12/2022 15:21:50,1671117713738,0,15/12/2022 15:21:53,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25974544,BLIND,7672976,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,3,1,3,offer,Zone2,response_button_image,1268.89999997616,NaN,NaN,greenBox.png,1,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,3,2,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,1.782,1.168,1.168,2.462,inexpert
12,1671117712771,15/12/2022 15:21:52,1671117715730,0,15/12/2022 15:21:55,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25974544,BLIND,7672976,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,3,1,4,feedback_l,Zone7,timelimit_screen,1999.956,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,3,2,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,1.782,1.168,1.168,2.462,inexpert
13,1671117713260,15/12/2022 15:21:53,1671117715880,0,15/12/2022 15:21:55,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25974544,BLIND,7672976,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,3,1,6,end,Zone1,timelimit_screen,150.048999999999,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,3,2,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,1.782,1.168,1.168,2.462,inexpert
14,1671117715926,15/12/2022 15:21:55,1671117718915,0,15/12/2022 15:21:58,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25974544,BLIND,7672976,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,4,2,1,Screen 1,Zone1,continue_button,3024.5,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,4,3,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,1.983,1.181,0.538,1.588,inexpert
15,1671117717089,15/12/2022 15:21:57,1671117719913,0,15/12/2022 15:21:59,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25974544,BLIND,7672976,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,4,2,2,individual,Zone4,timelimit_screen,999.970000000001,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,4,3,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,1.983,1.181,0.538,1.588,inexpert
16,1671117720415,15/12/2022 15:22:00,1671117723355,0,15/12/2022 15:22:03,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25974544,BLIND,7672976,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,4,2,3,offer,bluebox,response_button_image,3435.59999999404,NaN,NaN,blueBox.png,1,1,0,0,NaN,NaN,NaN,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,4,3,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,1.983,1.181,0.538,1.588,inexpert
17,1671117722960,15/12/2022 15:22:02,1671117725346,0,15/12/2022 15:22:05,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25974544,BLIND,7672976,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,4,2,5,feedback_r,Zone7,timelimit_screen,1999.947,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,4,3,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,1.983,1.181,0.538,1.588,inexpert
18,1671117723045,15/12/2022 15:22:03,1671117725496,0,15/12/2022 15:22:05,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25974544,BLIND,7672976,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,4,2,6,end,Zone1,timelimit_screen,149.958999999999,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,4,3,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,1.983,1.181,0.538,1.588,inexpert
19,1671117723998,15/12/2022 15:22:03,1671117726827,0,15/12/2022 15:22:06,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25974544,BLIND,7672976,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,5,2,1,Screen 1,Zone1,continue_button,1321,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,5,4,NaN,NaN,0.85,0.15,0,0,1,0,Stable,Stable,1.529,0.891,1.004,1,inexpert
20,1671117724847,15/12/2022 15:22:04,1671117727813,0,15/12/2022 15:22:07,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25974544,BLIND,7672976,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,5,2,2,individual,Zone4,timelimit_screen,999.982,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,5,4,NaN,NaN,0.85,0.15,0,0,1,0,Stable,Stable,1.529,0.891,1.004,1,inexpert
21,1671117725916,15/12/2022 15:22:05,1671117728628,0,15/12/2022 15:22:08,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25974544,BLIND,7672976,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,5,2,3,offer,Zone2,response_button_image,808.699999988079,NaN,NaN,greenBox.png,1,1,0,0,NaN,NaN,NaN,NaN,NaN,trial_right,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,5,4,NaN,NaN,0.85,0.15,0,0,1,0,Stable,Stable,1.529,0.891,1.004,1,inexpert
22,1671117728712,15/12/2022 15:22:08,1671117730613,0,15/12/2022 15:22:10,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25974544,BLIND,7672976,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,5,2,4,feedback_l,Zone7,timelimit_screen,1999.963,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,5,4,NaN,NaN,0.85,0.15,0,0,1,0,Stable,Stable,1.529,0.891,1.004,1,inexpert
23,1671117728799,15/12/2022 15:22:08,1671117730763,0,15/12/2022 15:22:10,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25974544,BLIND,7672976,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,5,2,6,end,Zone1,timelimit_screen,149.955000000002,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,5,4,NaN,NaN,0.85,0.15,0,0,1,0,Stable,Stable,1.529,0.891,1.004,1,inexpert
24,1671117728799,15/12/2022 15:22:08,1671117731588,0,15/12/2022 15:22:11,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25974544,BLIND,7672976,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,6,3,1,Screen 1,Zone1,continue_button,811.40000000596,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,6,5,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,1.832,1.118,0.752,1.79,inexpert
25,1671117729711,15/12/2022 15:22:09,1671117732579,0,15/12/2022 15:22:12,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25974544,BLIND,7672976,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,6,3,2,individual,Zone4,timelimit_screen,999.969000000005,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,6,5,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,1.832,1.118,0.752,1.79,inexpert
26,1671117731432,15/12/2022 15:22:11,1671117733781,0,15/12/2022 15:22:13,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25974544,BLIND,7672976,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,6,3,3,offer,bluebox,response_button_image,1194.30000001192,NaN,NaN,blueBox.png,1,1,0,0,NaN,NaN,NaN,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,6,5,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,1.832,1.118,0.752,1.79,inexpert
27,1671117732834,15/12/2022 15:22:12,1671117735780,0,15/12/2022 15:22:15,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25974544,BLIND,7672976,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,6,3,5,feedback_r,Zone7,timelimit_screen,1999.996,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,6,5,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,1.832,1.118,0.752,1.79,inexpert
28,1671117732986,15/12/2022 15:22:12,1671117735929,0,15/12/2022 15:22:15,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25974544,BLIND,7672976,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,6,3,6,end,Zone1,timelimit_screen,149.951999999997,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,6,5,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,1.832,1.118,0.752,1.79,inexpert
29,1671117734154,15/12/2022 15:22:14,1671117737093,0,15/12/2022 15:22:17,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25974544,BLIND,7672976,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,7,3,1,Screen 1,Zone1,continue_button,1148,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,7,6,NaN,NaN,0.15,0.15,0,0,1,0,Stable,Stable,3.294,0.815,1.282,2.664,inexpert
30,1671117735747,15/12/2022 15:22:15,1671117738079,0,15/12/2022 15:22:18,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25974544,BLIND,7672976,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,7,3,2,individual,Zone4,timelimit_screen,1000.024,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,7,6,NaN,NaN,0.15,0.15,0,0,1,0,Stable,Stable,3.294,0.815,1.282,2.664,inexpert
31,1671117736887,15/12/2022 15:22:16,1671117739861,0,15/12/2022 15:22:19,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25974544,BLIND,7672976,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,7,3,3,offer,Zone2,response_button_image,1774.59999999404,NaN,NaN,greenBox.png,1,1,0,0,NaN,NaN,NaN,NaN,NaN,trial_right,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,7,6,NaN,NaN,0.15,0.15,0,0,1,0,Stable,Stable,3.294,0.815,1.282,2.664,inexpert
32,1671117739744,15/12/2022 15:22:19,1671117741846,0,15/12/2022 15:22:21,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25974544,BLIND,7672976,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,7,3,4,feedback_l,Zone7,timelimit_screen,1999.951,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,7,6,NaN,NaN,0.15,0.15,0,0,1,0,Stable,Stable,3.294,0.815,1.282,2.664,inexpert
33,1671117740567,15/12/2022 15:22:20,1671117741996,0,15/12/2022 15:22:21,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25974544,BLIND,7672976,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,7,3,6,end,Zone1,timelimit_screen,150.055999999997,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,7,6,NaN,NaN,0.15,0.15,0,0,1,0,Stable,Stable,3.294,0.815,1.282,2.664,inexpert
34,1671117740656,15/12/2022 15:22:20,1671117743205,0,15/12/2022 15:22:23,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25974544,BLIND,7672976,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,8,4,1,Screen 1,Zone1,continue_button,1198.09999999404,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_left,greenBox.png,blueBox.png,greenBox.png,al2_uncon.png,8,7,NaN,NaN,0.15,0.15,0,0,1,1,Stable,Stable,3.269,1.37,1.786,2.328,inexpert
35,1671117741214,15/12/2022 15:22:21,1671117744196,0,15/12/2022 15:22:24,109680,37,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,25974544,BLIND,7672976,NaN,complete,NaN,NaN,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x1080,End of Day 1,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,schedule_B,schedule_B,8,4,2,individual,Zone4,timelimit_screen,999.922999999995,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,greenBox.png,blueBox.png,greenBox.png,al2_uncon.png,8,7,NaN,NaN,0.15,0.15,0,0,1,1,Stable,Stable,3.269,1.37,1.786,2.328,inexpert
