EventIndex,UTCTimestamp,UTCDate,LocalTimestamp,LocalTimezone,LocalDate,ExperimentID,ExperimentVersion,TreeNodeKey,RepeatKey,ScheduleID,ParticipantPublicID,ParticipantPrivateID,ParticipantStartingGroup,ParticipantStatus,ParticipantCompletionCode,ParticipantExternalSessionID,ParticipantDeviceType,ParticipantDevice,ParticipantOS,ParticipantBrowser,ParticipantMonitorSize,ParticipantViewportSize,Checkpoint,TaskName,TaskVersion,randomiser_6z9f,branch_kxy7,checkpoint_tqwf,branch_rtog,branch_7dgx,checkpoint_mqen,branch_yx2c,branch_3n8o,branch_f1s6,branch_x6l7,branch_21hs,checkpoint_iz27,checkpoint_sry6,Spreadsheet,SpreadsheetName,SpreadsheetRow,TrialNumber,ScreenNumber,ScreenName,ZoneName,ZoneType,ReactionTime,ReactionOnset,ResponseType,Response,Attempt,Correct,Incorrect,Dishonest,XCoordinate,YCoordinate,TimedOut,randomise_blocks,randomise_trials,display,ANSWER,left_button,right_button,advice,orderno,trialno,ShowProgressBar,image,prob_blue_corr,prob_group_corr,corr_ans,group_corr,group_choice,blue_pos,indiv_vol,soc_vol,ITI_1,ITI_2,ITI_3,ITI_4,condition
11,1673464583802,11/01/2023 19:16:23,1673464584010,0,11/01/2023 19:16:24,111483,5,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330787,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,3,1,3,offer,Zone2,response_button_image,804.90000000596,NaN,NaN,redBox.png,1,1,0,0,NaN,NaN,NaN,NaN,NaN,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,3,2,NaN,NaN,0.85,0.85,1,1,1,1,Volatile,Stable,1.782,1.168,1.168,2.462,expert
12,1673464585794,11/01/2023 19:16:25,1673464586003,0,11/01/2023 19:16:26,111483,5,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330787,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,3,1,4,feedback_l,Zone7,timelimit_screen,1999.255,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,3,2,NaN,NaN,0.85,0.85,1,1,1,1,Volatile,Stable,1.782,1.168,1.168,2.462,expert
13,1673464586004,11/01/2023 19:16:26,1673464586153,0,11/01/2023 19:16:26,111483,5,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330787,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,3,1,6,end,Zone1,timelimit_screen,150.074000000001,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,3,2,NaN,NaN,0.85,0.85,1,1,1,1,Volatile,Stable,1.782,1.168,1.168,2.462,expert
14,1673464586820,11/01/2023 19:16:26,1673464587019,0,11/01/2023 19:16:27,111483,5,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330787,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,4,2,1,Screen 1,Zone1,continue_button,834.800000011921,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,4,3,NaN,NaN,0.85,0.85,1,1,1,0,Volatile,Stable,1.983,1.181,0.538,1.588,expert
15,1673464587786,11/01/2023 19:16:27,1673464588003,0,11/01/2023 19:16:28,111483,5,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330787,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,4,2,2,individual,Zone4,timelimit_screen,999.610999999997,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,4,3,NaN,NaN,0.85,0.85,1,1,1,0,Volatile,Stable,1.983,1.181,0.538,1.588,expert
16,1673464588606,11/01/2023 19:16:28,1673464588811,0,11/01/2023 19:16:28,111483,5,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330787,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,4,2,3,offer,Zone3,response_button_image,786.399999991059,NaN,NaN,redBox.png,1,1,0,0,NaN,NaN,NaN,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,4,3,NaN,NaN,0.85,0.85,1,1,1,0,Volatile,Stable,1.983,1.181,0.538,1.588,expert
17,1673464590744,11/01/2023 19:16:30,1673464590803,0,11/01/2023 19:16:30,111483,5,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330787,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,4,2,5,feedback_r,Zone7,timelimit_screen,1999.253,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,4,3,NaN,NaN,0.85,0.85,1,1,1,0,Volatile,Stable,1.983,1.181,0.538,1.588,expert
18,1673464590841,11/01/2023 19:16:30,1673464590952,0,11/01/2023 19:16:30,111483,5,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330787,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,4,2,6,end,Zone1,timelimit_screen,150.062000000002,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,4,3,NaN,NaN,0.85,0.85,1,1,1,0,Volatile,Stable,1.983,1.181,0.538,1.588,expert
19,1673464591461,11/01/2023 19:16:31,1673464591669,0,11/01/2023 19:16:31,111483,5,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330787,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,5,3,1,Screen 1,Zone1,continue_button,683.899999991059,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,5,4,NaN,NaN,0.85,0.85,1,1,1,0,Volatile,Stable,1.529,0.891,1.004,1,expert
20,1673464592464,11/01/2023 19:16:32,1673464592668,0,11/01/2023 19:16:32,111483,5,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330787,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,5,3,2,individual,Zone4,timelimit_screen,999.587000000003,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,5,4,NaN,NaN,0.85,0.85,1,1,1,0,Volatile,Stable,1.529,0.891,1.004,1,expert
21,1673464593307,11/01/2023 19:16:33,1673464593513,0,11/01/2023 19:16:33,111483,5,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330787,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,5,3,3,offer,Zone3,response_button_image,823.699999988079,NaN,NaN,redBox.png,1,1,0,0,NaN,NaN,NaN,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,5,4,NaN,NaN,0.85,0.85,1,1,1,0,Volatile,Stable,1.529,0.891,1.004,1,expert
22,1673464595304,11/01/2023 19:16:35,1673464595500,0,11/01/2023 19:16:35,111483,5,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330787,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,5,3,5,feedback_r,Zone7,timelimit_screen,1999.257,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,5,4,NaN,NaN,0.85,0.85,1,1,1,0,Volatile,Stable,1.529,0.891,1.004,1,expert
23,1673464595443,11/01/2023 19:16:35,1673464595650,0,11/01/2023 19:16:35,111483,5,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330787,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,5,3,6,end,Zone1,timelimit_screen,150.060000000001,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,5,4,NaN,NaN,0.85,0.85,1,1,1,0,Volatile,Stable,1.529,0.891,1.004,1,expert
24,1673464596102,11/01/2023 19:16:36,1673464596311,0,11/01/2023 19:16:36,111483,5,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330787,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,6,2,1,Screen 1,Zone1,continue_button,628.199999988079,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,6,5,NaN,NaN,0.85,0.85,1,1,1,1,Volatile,Stable,1.832,1.118,0.752,1.79,expert
25,1673464597091,11/01/2023 19:16:37,1673464597299,0,11/01/2023 19:16:37,111483,5,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330787,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,6,2,2,individual,Zone4,timelimit_screen,999.620999999999,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,6,5,NaN,NaN,0.85,0.85,1,1,1,1,Volatile,Stable,1.832,1.118,0.752,1.79,expert
26,1673464597885,11/01/2023 19:16:37,1673464598084,0,11/01/2023 19:16:38,111483,5,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330787,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,6,2,3,offer,Zone2,response_button_image,765.40000000596,NaN,NaN,redBox.png,1,1,0,0,NaN,NaN,NaN,NaN,NaN,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,6,5,NaN,NaN,0.85,0.85,1,1,1,1,Volatile,Stable,1.832,1.118,0.752,1.79,expert
27,1673464599875,11/01/2023 19:16:39,1673464600082,0,11/01/2023 19:16:40,111483,5,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330787,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,6,2,4,feedback_l,Zone7,timelimit_screen,1999.337,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,6,5,NaN,NaN,0.85,0.85,1,1,1,1,Volatile,Stable,1.832,1.118,0.752,1.79,expert
28,1673464600031,11/01/2023 19:16:40,1673464600232,0,11/01/2023 19:16:40,111483,5,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330787,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,6,2,6,end,Zone1,timelimit_screen,149.982,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,6,5,NaN,NaN,0.85,0.85,1,1,1,1,Volatile,Stable,1.832,1.118,0.752,1.79,expert
29,1673464600577,11/01/2023 19:16:40,1673464600773,0,11/01/2023 19:16:40,111483,5,task-v1fs,repeat-u7ds#1->-repeat-l3h2#1->-repeat-pi7a#1->-repeat-apgu#1,26330787,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_A,schedule_A,7,4,1,Screen 1,Zone1,continue_button,510.90000000596,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,7,6,NaN,NaN,0.15,0.85,0,1,0,1,Volatile,Stable,3.294,0.815,1.282,2.664,expert
