EventIndex,UTCTimestamp,UTCDate,LocalTimestamp,LocalTimezone,LocalDate,ExperimentID,ExperimentVersion,TreeNodeKey,RepeatKey,ScheduleID,ParticipantPublicID,ParticipantPrivateID,ParticipantStartingGroup,ParticipantStatus,ParticipantCompletionCode,ParticipantExternalSessionID,ParticipantDeviceType,ParticipantDevice,ParticipantOS,ParticipantBrowser,ParticipantMonitorSize,ParticipantViewportSize,Checkpoint,TaskName,TaskVersion,randomiser_6z9f,branch_kxy7,checkpoint_tqwf,branch_rtog,branch_7dgx,checkpoint_mqen,branch_yx2c,branch_3n8o,branch_f1s6,branch_x6l7,branch_21hs,checkpoint_iz27,checkpoint_sry6,Spreadsheet,SpreadsheetName,SpreadsheetRow,TrialNumber,ScreenNumber,ScreenName,ZoneName,ZoneType,ReactionTime,ReactionOnset,ResponseType,Response,Attempt,Correct,Incorrect,Dishonest,XCoordinate,YCoordinate,TimedOut,randomise_blocks,randomise_trials,display,ANSWER,left_button,right_button,advice,orderno,trialno,ShowProgressBar,image,prob_blue_corr,prob_group_corr,corr_ans,group_corr,group_choice,blue_pos,indiv_vol,soc_vol,ITI_1,ITI_2,ITI_3,ITI_4,condition
82,1673381583744,10/01/2023 20:13:03,1673381585438,0,10/01/2023 20:13:05,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26308124,BLIND,7766409,NaN,complete,NaN,63c019471dfc66664bd1e86e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,17,6,4,feedback_l,Zone7,timelimit_screen,1999.90500000003,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_con.png,27,16,NaN,NaN,0.15,0.85,0,1,0,0,Volatile,Stable,1.378,0.689,0.878,2.076,expert
83,1673381584002,10/01/2023 20:13:04,1673381585594,0,10/01/2023 20:13:05,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26308124,BLIND,7766409,NaN,complete,NaN,63c019471dfc66664bd1e86e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,17,6,6,end,Zone1,timelimit_screen,152.603000000003,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_con.png,27,16,NaN,NaN,0.15,0.85,0,1,0,0,Volatile,Stable,1.378,0.689,0.878,2.076,expert
84,1673381585249,10/01/2023 20:13:05,1673381586930,0,10/01/2023 20:13:06,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26308124,BLIND,7766409,NaN,complete,NaN,63c019471dfc66664bd1e86e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,18,11,1,Screen 1,Zone1,continue_button,1264.59999996424,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,28,17,NaN,NaN,0.15,0.85,0,1,0,1,Volatile,Stable,2.714,0.739,1.975,1.134,expert
85,1673381586150,10/01/2023 20:13:06,1673381587922,0,10/01/2023 20:13:07,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26308124,BLIND,7766409,NaN,complete,NaN,63c019471dfc66664bd1e86e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,18,11,2,individual,Zone4,timelimit_screen,999.947999999975,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,28,17,NaN,NaN,0.15,0.85,0,1,0,1,Volatile,Stable,2.714,0.739,1.975,1.134,expert
86,1673381587249,10/01/2023 20:13:07,1673381588896,0,10/01/2023 20:13:08,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26308124,BLIND,7766409,NaN,complete,NaN,63c019471dfc66664bd1e86e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,18,11,3,offer,Zone3,response_button_image,946.400000035763,NaN,NaN,yellowBox.png,1,1,0,0,NaN,NaN,NaN,NaN,NaN,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,28,17,NaN,NaN,0.15,0.85,0,1,0,1,Volatile,Stable,2.714,0.739,1.975,1.134,expert
87,1673381589116,10/01/2023 20:13:09,1673381590888,0,10/01/2023 20:13:10,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26308124,BLIND,7766409,NaN,complete,NaN,63c019471dfc66664bd1e86e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,18,11,5,feedback_r,Zone7,timelimit_screen,1999.91399999999,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,28,17,NaN,NaN,0.15,0.85,0,1,0,1,Volatile,Stable,2.714,0.739,1.975,1.134,expert
88,1673381589336,10/01/2023 20:13:09,1673381591037,0,10/01/2023 20:13:11,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26308124,BLIND,7766409,NaN,complete,NaN,63c019471dfc66664bd1e86e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,18,11,6,end,Zone1,timelimit_screen,149.98199999996,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,28,17,NaN,NaN,0.15,0.85,0,1,0,1,Volatile,Stable,2.714,0.739,1.975,1.134,expert
89,1673381590747,10/01/2023 20:13:10,1673381592476,0,10/01/2023 20:13:12,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26308124,BLIND,7766409,NaN,complete,NaN,63c019471dfc66664bd1e86e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,19,7,1,Screen 1,Zone1,continue_button,1378.5,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_con.png,29,18,NaN,NaN,0.15,0.85,0,1,0,0,Volatile,Stable,3.874,0.676,1.496,1.639,expert
90,1673381591793,10/01/2023 20:13:11,1673381593471,0,10/01/2023 20:13:13,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26308124,BLIND,7766409,NaN,complete,NaN,63c019471dfc66664bd1e86e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,19,7,2,individual,Zone4,timelimit_screen,999.930999999982,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_con.png,29,18,NaN,NaN,0.15,0.85,0,1,0,0,Volatile,Stable,3.874,0.676,1.496,1.639,expert
91,1673381593209,10/01/2023 20:13:13,1673381594967,0,10/01/2023 20:13:14,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26308124,BLIND,7766409,NaN,complete,NaN,63c019471dfc66664bd1e86e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,19,7,3,offer,Zone2,response_button_image,1448,NaN,NaN,yellowBox.png,1,1,0,0,NaN,NaN,NaN,NaN,NaN,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_con.png,29,18,NaN,NaN,0.15,0.85,0,1,0,0,Volatile,Stable,3.874,0.676,1.496,1.639,expert
92,1673381595208,10/01/2023 20:13:15,1673381596955,0,10/01/2023 20:13:16,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26308124,BLIND,7766409,NaN,complete,NaN,63c019471dfc66664bd1e86e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,19,7,4,feedback_l,Zone7,timelimit_screen,1999.89000000001,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_con.png,29,18,NaN,NaN,0.15,0.85,0,1,0,0,Volatile,Stable,3.874,0.676,1.496,1.639,expert
93,1673381595363,10/01/2023 20:13:15,1673381597104,0,10/01/2023 20:13:17,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26308124,BLIND,7766409,NaN,complete,NaN,63c019471dfc66664bd1e86e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,19,7,6,end,Zone1,timelimit_screen,149.932999999961,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_con.png,29,18,NaN,NaN,0.15,0.85,0,1,0,0,Volatile,Stable,3.874,0.676,1.496,1.639,expert
94,1673381596764,10/01/2023 20:13:16,1673381598493,0,10/01/2023 20:13:18,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26308124,BLIND,7766409,NaN,complete,NaN,63c019471dfc66664bd1e86e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,20,12,1,Screen 1,Zone1,continue_button,1331.39999997616,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_con.png,30,19,NaN,NaN,0.15,0.85,0,0,1,0,Volatile,Stable,1.252,1.193,0.853,2.681,expert
95,1673381597903,10/01/2023 20:13:17,1673381599489,0,10/01/2023 20:13:19,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26308124,BLIND,7766409,NaN,complete,NaN,63c019471dfc66664bd1e86e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,20,12,2,individual,Zone4,timelimit_screen,999.954000000027,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_con.png,30,19,NaN,NaN,0.15,0.85,0,0,1,0,Volatile,Stable,1.252,1.193,0.853,2.681,expert
96,1673381598695,10/01/2023 20:13:18,1673381600449,0,10/01/2023 20:13:20,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26308124,BLIND,7766409,NaN,complete,NaN,63c019471dfc66664bd1e86e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,20,12,3,offer,Zone3,response_button_image,919.699999988079,NaN,NaN,redBox.png,1,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_con.png,30,19,NaN,NaN,0.15,0.85,0,0,1,0,Volatile,Stable,1.252,1.193,0.853,2.681,expert
97,1673381600673,10/01/2023 20:13:20,1673381602437,0,10/01/2023 20:13:22,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26308124,BLIND,7766409,NaN,complete,NaN,63c019471dfc66664bd1e86e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,20,12,5,feedback_r,Zone7,timelimit_screen,1999.91700000002,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_con.png,30,19,NaN,NaN,0.15,0.85,0,0,1,0,Volatile,Stable,1.252,1.193,0.853,2.681,expert
98,1673381600823,10/01/2023 20:13:20,1673381602587,0,10/01/2023 20:13:22,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26308124,BLIND,7766409,NaN,complete,NaN,63c019471dfc66664bd1e86e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,20,12,6,end,Zone1,timelimit_screen,149.98199999996,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_con.png,30,19,NaN,NaN,0.15,0.85,0,0,1,0,Volatile,Stable,1.252,1.193,0.853,2.681,expert
99,1673381602144,10/01/2023 20:13:22,1673381603913,0,10/01/2023 20:13:23,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26308124,BLIND,7766409,NaN,complete,NaN,63c019471dfc66664bd1e86e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,21,13,1,Screen 1,Zone1,continue_button,1256.40000003576,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,41,20,NaN,NaN,0.15,0.85,0,1,0,1,Volatile,Stable,3.521,1.723,1.37,1.655,expert
100,1673381603131,10/01/2023 20:13:23,1673381604905,0,10/01/2023 20:13:24,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26308124,BLIND,7766409,NaN,complete,NaN,63c019471dfc66664bd1e86e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,21,13,2,individual,Zone4,timelimit_screen,999.951000000001,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,41,20,NaN,NaN,0.15,0.85,0,1,0,1,Volatile,Stable,3.521,1.723,1.37,1.655,expert
101,1673381604369,10/01/2023 20:13:24,1673381606134,0,10/01/2023 20:13:26,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26308124,BLIND,7766409,NaN,complete,NaN,63c019471dfc66664bd1e86e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,21,13,3,offer,Zone3,response_button_image,1175.80000001192,NaN,NaN,yellowBox.png,1,1,0,0,NaN,NaN,NaN,NaN,NaN,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,41,20,NaN,NaN,0.15,0.85,0,1,0,1,Volatile,Stable,3.521,1.723,1.37,1.655,expert
102,1673381606365,10/01/2023 20:13:26,1673381608120,0,10/01/2023 20:13:28,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26308124,BLIND,7766409,NaN,complete,NaN,63c019471dfc66664bd1e86e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,21,13,5,feedback_r,Zone7,timelimit_screen,1999.91700000002,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,41,20,NaN,NaN,0.15,0.85,0,1,0,1,Volatile,Stable,3.521,1.723,1.37,1.655,expert
103,1673381606496,10/01/2023 20:13:26,1673381608270,0,10/01/2023 20:13:28,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26308124,BLIND,7766409,NaN,complete,NaN,63c019471dfc66664bd1e86e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,21,13,6,end,Zone1,timelimit_screen,149.983000000007,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,41,20,NaN,NaN,0.15,0.85,0,1,0,1,Volatile,Stable,3.521,1.723,1.37,1.655,expert
104,1673381607695,10/01/2023 20:13:27,1673381609327,0,10/01/2023 20:13:29,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26308124,BLIND,7766409,NaN,complete,NaN,63c019471dfc66664bd1e86e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,22,14,1,Screen 1,Zone1,continue_button,1002.39999997616,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,42,21,NaN,NaN,0.85,0.85,1,1,1,0,Stable,Stable,2.336,0.651,1.685,2.882,expert
105,1673381608548,10/01/2023 20:13:28,1673381610319,0,10/01/2023 20:13:30,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26308124,BLIND,7766409,NaN,complete,NaN,63c019471dfc66664bd1e86e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,22,14,2,individual,Zone4,timelimit_screen,999.804000000004,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,42,21,NaN,NaN,0.85,0.85,1,1,1,0,Stable,Stable,2.336,0.651,1.685,2.882,expert
106,1673381609481,10/01/2023 20:13:29,1673381611255,0,10/01/2023 20:13:31,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26308124,BLIND,7766409,NaN,complete,NaN,63c019471dfc66664bd1e86e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,22,14,3,offer,Zone3,response_button_image,916.899999976158,NaN,NaN,redBox.png,1,1,0,0,NaN,NaN,NaN,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,42,21,NaN,NaN,0.85,0.85,1,1,1,0,Stable,Stable,2.336,0.651,1.685,2.882,expert
107,1673381611470,10/01/2023 20:13:31,1673381613237,0,10/01/2023 20:13:33,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26308124,BLIND,7766409,NaN,complete,NaN,63c019471dfc66664bd1e86e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,22,14,5,feedback_r,Zone7,timelimit_screen,1999.89099999995,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,42,21,NaN,NaN,0.85,0.85,1,1,1,0,Stable,Stable,2.336,0.651,1.685,2.882,expert
108,1673381611622,10/01/2023 20:13:31,1673381613386,0,10/01/2023 20:13:33,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26308124,BLIND,7766409,NaN,complete,NaN,63c019471dfc66664bd1e86e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,22,14,6,end,Zone1,timelimit_screen,149.994999999995,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,42,21,NaN,NaN,0.85,0.85,1,1,1,0,Stable,Stable,2.336,0.651,1.685,2.882,expert
109,1673381612879,10/01/2023 20:13:32,1673381614631,0,10/01/2023 20:13:34,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26308124,BLIND,7766409,NaN,complete,NaN,63c019471dfc66664bd1e86e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,23,15,1,Screen 1,Zone1,continue_button,1156.59999996424,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,43,22,NaN,NaN,0.85,0.85,1,1,1,0,Stable,Stable,3.622,1.319,1.193,1.067,expert
110,1673381613848,10/01/2023 20:13:33,1673381615622,0,10/01/2023 20:13:35,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26308124,BLIND,7766409,NaN,complete,NaN,63c019471dfc66664bd1e86e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,23,15,2,individual,Zone4,timelimit_screen,1000.22999999998,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,43,22,NaN,NaN,0.85,0.85,1,1,1,0,Stable,Stable,3.622,1.319,1.193,1.067,expert
111,1673381614938,10/01/2023 20:13:34,1673381616694,0,10/01/2023 20:13:36,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26308124,BLIND,7766409,NaN,complete,NaN,63c019471dfc66664bd1e86e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,23,15,3,offer,Zone3,response_button_image,1032.40000003576,NaN,NaN,redBox.png,1,1,0,0,NaN,NaN,NaN,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,43,22,NaN,NaN,0.85,0.85,1,1,1,0,Stable,Stable,3.622,1.319,1.193,1.067,expert
112,1673381617038,10/01/2023 20:13:37,1673381618690,0,10/01/2023 20:13:38,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26308124,BLIND,7766409,NaN,complete,NaN,63c019471dfc66664bd1e86e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,23,15,5,feedback_r,Zone7,timelimit_screen,2000.20000000007,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,43,22,NaN,NaN,0.85,0.85,1,1,1,0,Stable,Stable,3.622,1.319,1.193,1.067,expert
113,1673381617113,10/01/2023 20:13:37,1673381618836,0,10/01/2023 20:13:38,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26308124,BLIND,7766409,NaN,complete,NaN,63c019471dfc66664bd1e86e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,23,15,6,end,Zone1,timelimit_screen,149.693999999901,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,43,22,NaN,NaN,0.85,0.85,1,1,1,0,Stable,Stable,3.622,1.319,1.193,1.067,expert
114,1673381622520,10/01/2023 20:13:42,1673381624276,0,10/01/2023 20:13:44,111483,5,task-xjip,repeat-7g8d#1->-repeat-38fk#1,26308124,BLIND,7766409,NaN,complete,NaN,63c019471dfc66664bd1e86e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,Start of Day 2,SLS,90,A,Pass,End of Day 1,Pass,NaN,NaN,NaN,Pass,NaN,Pass,NaN,Start of Day 2,NaN,schedule_A,schedule_A,24,8,1,Screen 1,Zone1,continue_button,5412,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,44,23,NaN,NaN,0.85,0.85,1,1,1,1,Stable,Stable,1.731,0.853,2,1.202,expert
