EventIndex,UTCTimestamp,UTCDate,LocalTimestamp,LocalTimezone,LocalDate,ExperimentID,ExperimentVersion,TreeNodeKey,RepeatKey,ScheduleID,ParticipantPublicID,ParticipantPrivateID,ParticipantStartingGroup,ParticipantStatus,ParticipantCompletionCode,ParticipantExternalSessionID,ParticipantDeviceType,ParticipantDevice,ParticipantOS,ParticipantBrowser,ParticipantMonitorSize,ParticipantViewportSize,Checkpoint,TaskName,TaskVersion,randomiser_6z9f,branch_kxy7,checkpoint_tqwf,branch_rtog,branch_7dgx,checkpoint_mqen,branch_yx2c,branch_3n8o,branch_f1s6,branch_x6l7,branch_21hs,checkpoint_iz27,checkpoint_sry6,Spreadsheet,SpreadsheetName,SpreadsheetRow,TrialNumber,ScreenNumber,ScreenName,ZoneName,ZoneType,ReactionTime,ReactionOnset,ResponseType,Response,Attempt,Correct,Incorrect,Dishonest,XCoordinate,YCoordinate,TimedOut,randomise_blocks,randomise_trials,display,ANSWER,left_button,right_button,advice,orderno,trialno,ShowProgressBar,image,prob_blue_corr,prob_group_corr,corr_ans,group_corr,group_choice,blue_pos,indiv_vol,soc_vol,ITI_1,ITI_2,ITI_3,ITI_4,condition
11,1673378789441,10/01/2023 19:26:29,1673378789274,0,10/01/2023 19:26:29,111483,5,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307245,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,3,1,3,offer,Zone2,response_button_image,857.09999999404,NaN,NaN,greenBox.png,1,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,3,2,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,1.782,1.168,1.168,2.462,inexpert
12,1673378791423,10/01/2023 19:26:31,1673378791264,0,10/01/2023 19:26:31,111483,5,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307245,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,3,1,4,feedback_l,Zone7,timelimit_screen,1999.261,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,3,2,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,1.782,1.168,1.168,2.462,inexpert
13,1673378791563,10/01/2023 19:26:31,1673378791414,0,10/01/2023 19:26:31,111483,5,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307245,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,3,1,6,end,Zone1,timelimit_screen,150.065999999999,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,3,2,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,1.782,1.168,1.168,2.462,inexpert
14,1673378793072,10/01/2023 19:26:33,1673378792906,0,10/01/2023 19:26:32,111483,5,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307245,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,4,2,1,Screen 1,Zone1,continue_button,1456.70000000298,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,4,3,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,1.983,1.181,0.538,1.588,inexpert
15,1673378794062,10/01/2023 19:26:34,1673378793896,0,10/01/2023 19:26:33,111483,5,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307245,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,4,2,2,individual,Zone4,timelimit_screen,999.616999999998,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,4,3,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,1.983,1.181,0.538,1.588,inexpert
16,1673378794906,10/01/2023 19:26:34,1673378794757,0,10/01/2023 19:26:34,111483,5,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307245,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,4,2,3,offer,bluebox,response_button_image,844.699999988079,NaN,NaN,blueBox.png,1,1,0,0,NaN,NaN,NaN,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,4,3,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,1.983,1.181,0.538,1.588,inexpert
17,1673378796895,10/01/2023 19:26:36,1673378796745,0,10/01/2023 19:26:36,111483,5,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307245,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,4,2,5,feedback_r,Zone7,timelimit_screen,1999.25,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,4,3,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,1.983,1.181,0.538,1.588,inexpert
18,1673378797053,10/01/2023 19:26:37,1673378796895,0,10/01/2023 19:26:36,111483,5,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307245,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,4,2,6,end,Zone1,timelimit_screen,150.074000000001,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,4,3,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,1.983,1.181,0.538,1.588,inexpert
19,1673378798013,10/01/2023 19:26:38,1673378797863,0,10/01/2023 19:26:37,111483,5,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307245,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,5,2,1,Screen 1,Zone1,continue_button,933.59999999404,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,5,4,NaN,NaN,0.85,0.15,0,0,1,0,Stable,Stable,1.529,0.891,1.004,1,inexpert
20,1673378799131,10/01/2023 19:26:39,1673378798849,0,10/01/2023 19:26:38,111483,5,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307245,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,5,2,2,individual,Zone4,timelimit_screen,999.616999999998,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,5,4,NaN,NaN,0.85,0.15,0,0,1,0,Stable,Stable,1.529,0.891,1.004,1,inexpert
21,1673378799985,10/01/2023 19:26:39,1673378799832,0,10/01/2023 19:26:39,111483,5,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307245,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,5,2,3,offer,Zone2,response_button_image,963.09999999404,NaN,NaN,greenBox.png,1,1,0,0,NaN,NaN,NaN,NaN,NaN,trial_right,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,5,4,NaN,NaN,0.85,0.15,0,0,1,0,Stable,Stable,1.529,0.891,1.004,1,inexpert
22,1673378801980,10/01/2023 19:26:41,1673378801826,0,10/01/2023 19:26:41,111483,5,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307245,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,5,2,4,feedback_l,Zone7,timelimit_screen,1999.271,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,5,4,NaN,NaN,0.85,0.15,0,0,1,0,Stable,Stable,1.529,0.891,1.004,1,inexpert
23,1673378802188,10/01/2023 19:26:42,1673378801976,0,10/01/2023 19:26:41,111483,5,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307245,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,5,2,6,end,Zone1,timelimit_screen,150.049999999999,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,5,4,NaN,NaN,0.85,0.15,0,0,1,0,Stable,Stable,1.529,0.891,1.004,1,inexpert
24,1673378802985,10/01/2023 19:26:42,1673378802830,0,10/01/2023 19:26:42,111483,5,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307245,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,6,3,1,Screen 1,Zone1,continue_button,820.70000000298,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,6,5,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,1.832,1.118,0.752,1.79,inexpert
25,1673378803984,10/01/2023 19:26:43,1673378803826,0,10/01/2023 19:26:43,111483,5,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307245,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,6,3,2,individual,Zone4,timelimit_screen,999.621999999999,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,6,5,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,1.832,1.118,0.752,1.79,inexpert
26,1673378805060,10/01/2023 19:26:45,1673378804899,0,10/01/2023 19:26:44,111483,5,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307245,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,6,3,3,offer,bluebox,response_button_image,1056.70000000298,NaN,NaN,blueBox.png,1,1,0,0,NaN,NaN,NaN,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,6,5,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,1.832,1.118,0.752,1.79,inexpert
27,1673378807046,10/01/2023 19:26:47,1673378806891,0,10/01/2023 19:26:46,111483,5,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307245,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,6,3,5,feedback_r,Zone7,timelimit_screen,1999.262,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,6,5,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,1.832,1.118,0.752,1.79,inexpert
28,1673378807236,10/01/2023 19:26:47,1673378807041,0,10/01/2023 19:26:47,111483,5,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307245,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,6,3,6,end,Zone1,timelimit_screen,150.055,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_left,blueBox.png,greenBox.png,blueBox.png,al2_uncon.png,6,5,NaN,NaN,0.85,0.15,1,0,0,0,Stable,Stable,1.832,1.118,0.752,1.79,inexpert
29,1673378807845,10/01/2023 19:26:47,1673378807686,0,10/01/2023 19:26:47,111483,5,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307245,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,7,3,1,Screen 1,Zone1,continue_button,614.5,NaN,NaN,,NaN,0,1,0,NaN,NaN,NaN,NaN,NaN,trial_right,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,7,6,NaN,NaN,0.15,0.15,0,0,1,0,Stable,Stable,3.294,0.815,1.282,2.664,inexpert
30,1673378808834,10/01/2023 19:26:48,1673378808675,0,10/01/2023 19:26:48,111483,5,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307245,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,7,3,2,individual,Zone4,timelimit_screen,999.615999999995,NaN,NaN,,NaN,0,1,0,NaN,NaN,1,NaN,NaN,trial_right,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,7,6,NaN,NaN,0.15,0.15,0,0,1,0,Stable,Stable,3.294,0.815,1.282,2.664,inexpert
31,1673378809947,10/01/2023 19:26:49,1673378809785,0,10/01/2023 19:26:49,111483,5,task-rbyw,repeat-u7ds#1->-repeat-l3h2#1,26307245,BLIND,7766384,NaN,complete,NaN,63bdb64bc7338fb4af0e3822,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1536x864,1536x864,Start of Day 2,SLS,90,B,NaN,NaN,NaN,Pass,End of Day 1,Pass,NaN,Pass,NaN,Pass,NaN,Start of Day 2,schedule_B,schedule_B,7,3,3,offer,Zone2,response_button_image,1089.70000000298,NaN,NaN,greenBox.png,1,1,0,0,NaN,NaN,NaN,NaN,NaN,trial_right,greenBox.png,greenBox.png,blueBox.png,al2_uncon.png,7,6,NaN,NaN,0.15,0.15,0,0,1,0,Stable,Stable,3.294,0.815,1.282,2.664,inexpert
