Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,left_button,right_button,advice,orderno,trialno,ShowProgressBar,image,prob_blue_corr,prob_group_corr,corr_ans,group_corr,group_choice,blue_pos,indiv_vol,soc_vol,ITI_1,ITI_2,ITI_3,ITI_4,condition
119,1756914465560,03/09/2025 15:47,1756914466199,2,03/09/2025 17:47,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,25,16,1,Screen 1,Zone1,continue_button,1258.199999999255,,,,0,,,,,,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,45,24,,,0.85,0.85,1,1,1,0,Stable,Stable,2.109,1.798,1.508,2.782,expert
120,1756914466554,03/09/2025 15:47,1756914467194,2,03/09/2025 17:47,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,25,16,2,individual,Zone4,timelimit_screen,1000,,,,0,,,,,1,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,45,24,,,0.85,0.85,1,1,1,0,Stable,Stable,2.109,1.798,1.508,2.782,expert
121,1756914467555,03/09/2025 15:47,1756914468203,2,03/09/2025 17:47,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,25,16,3,offer,Zone3,response_button_image,999.5,,,redBox.png,1,1,,,,,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,45,24,,,0.85,0.85,1,1,1,0,Stable,Stable,2.109,1.798,1.508,2.782,expert
122,1756914469544,03/09/2025 15:47,1756914470193,2,03/09/2025 17:47,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,25,16,5,feedback_r,Zone7,timelimit_screen,1999.8999999999942,,,,0,,,,,1,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,45,24,,,0.85,0.85,1,1,1,0,Stable,Stable,2.109,1.798,1.508,2.782,expert
123,1756914469696,03/09/2025 15:47,1756914470343,2,03/09/2025 17:47,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,25,16,6,end,Zone1,timelimit_screen,149.90000000002328,,,,0,,,,,1,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,45,24,,,0.85,0.85,1,1,1,0,Stable,Stable,2.109,1.798,1.508,2.782,expert
124,1756914470837,03/09/2025 15:47,1756914471477,2,03/09/2025 17:47,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,26,9,1,Screen 1,Zone1,continue_button,1121.199999999255,,,,0,,,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,46,25,,,0.85,0.85,1,1,1,1,Stable,Stable,2.916,1.294,1.962,2.361,expert
125,1756914471834,03/09/2025 15:47,1756914472476,2,03/09/2025 17:47,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,26,9,2,individual,Zone4,timelimit_screen,1000,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,46,25,,,0.85,0.85,1,1,1,1,Stable,Stable,2.916,1.294,1.962,2.361,expert
126,1756914472941,03/09/2025 15:47,1756914473578,2,03/09/2025 17:47,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,26,9,3,offer,Zone2,response_button_image,1095.3999999985099,,,redBox.png,1,1,,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,46,25,,,0.85,0.85,1,1,1,1,Stable,Stable,2.916,1.294,1.962,2.361,expert
127,1756914474930,03/09/2025 15:47,1756914475576,2,03/09/2025 17:47,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,26,9,4,feedback_l,Zone7,timelimit_screen,1999.8999999999942,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,46,25,,,0.85,0.85,1,1,1,1,Stable,Stable,2.916,1.294,1.962,2.361,expert
128,1756914475083,03/09/2025 15:47,1756914475726,2,03/09/2025 17:47,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,26,9,6,end,Zone1,timelimit_screen,150,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,46,25,,,0.85,0.85,1,1,1,1,Stable,Stable,2.916,1.294,1.962,2.361,expert
129,1756914476278,03/09/2025 15:47,1756914476921,2,03/09/2025 17:47,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,27,17,1,Screen 1,Zone1,continue_button,1182.300000000745,,,,0,,,,,,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,47,26,,,0.85,0.85,1,1,1,0,Stable,Stable,2.487,1.697,1.13,1.286,expert
130,1756914477266,03/09/2025 15:47,1756914477910,2,03/09/2025 17:47,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,27,17,2,individual,Zone4,timelimit_screen,1000,,,,0,,,,,1,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,47,26,,,0.85,0.85,1,1,1,0,Stable,Stable,2.487,1.697,1.13,1.286,expert
131,1756914478450,03/09/2025 15:47,1756914479093,2,03/09/2025 17:47,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,27,17,3,offer,Zone3,response_button_image,1172.7000000029802,,,redBox.png,1,1,,,,,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,47,26,,,0.85,0.85,1,1,1,0,Stable,Stable,2.487,1.697,1.13,1.286,expert
132,1756914480431,03/09/2025 15:48,1756914481077,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,27,17,5,feedback_r,Zone7,timelimit_screen,2000,,,,0,,,,,1,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,47,26,,,0.85,0.85,1,1,1,0,Stable,Stable,2.487,1.697,1.13,1.286,expert
133,1756914480586,03/09/2025 15:48,1756914481226,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,27,17,6,end,Zone1,timelimit_screen,150,,,,0,,,,,1,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,47,26,,,0.85,0.85,1,1,1,0,Stable,Stable,2.487,1.697,1.13,1.286,expert
134,1756914481840,03/09/2025 15:48,1756914482473,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,28,10,1,Screen 1,Zone1,continue_button,1225.5,,,,0,,,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,48,27,,,0.85,0.85,1,1,1,1,Stable,Stable,3.824,1.634,0.992,2.244,expert
135,1756914482828,03/09/2025 15:48,1756914483459,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,28,10,2,individual,Zone4,timelimit_screen,1000,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,48,27,,,0.85,0.85,1,1,1,1,Stable,Stable,3.824,1.634,0.992,2.244,expert
136,1756914483978,03/09/2025 15:48,1756914484619,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,28,10,3,offer,Zone2,response_button_image,1153.0999999977648,,,redBox.png,1,1,,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,48,27,,,0.85,0.85,1,1,1,1,Stable,Stable,3.824,1.634,0.992,2.244,expert
137,1756914485963,03/09/2025 15:48,1756914486610,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,28,10,4,feedback_l,Zone7,timelimit_screen,2000,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,48,27,,,0.85,0.85,1,1,1,1,Stable,Stable,3.824,1.634,0.992,2.244,expert
138,1756914486107,03/09/2025 15:48,1756914486760,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,28,10,6,end,Zone1,timelimit_screen,150,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,48,27,,,0.85,0.85,1,1,1,1,Stable,Stable,3.824,1.634,0.992,2.244,expert
139,1756914487290,03/09/2025 15:48,1756914487942,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,29,11,1,Screen 1,Zone1,continue_button,1167.699999999255,,,,0,,,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,49,28,,,0.85,0.85,1,1,1,1,Stable,Stable,2.84,1.937,1.723,2.815,expert
140,1756914488282,03/09/2025 15:48,1756914488926,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,29,11,2,individual,Zone4,timelimit_screen,1000,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,49,28,,,0.85,0.85,1,1,1,1,Stable,Stable,2.84,1.937,1.723,2.815,expert
141,1756914489214,03/09/2025 15:48,1756914489834,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,29,11,3,offer,Zone2,response_button_image,901,,,redBox.png,1,1,,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,49,28,,,0.85,0.85,1,1,1,1,Stable,Stable,2.84,1.937,1.723,2.815,expert
142,1756914491174,03/09/2025 15:48,1756914491826,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,29,11,4,feedback_l,Zone7,timelimit_screen,2000.1000000000058,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,49,28,,,0.85,0.85,1,1,1,1,Stable,Stable,2.84,1.937,1.723,2.815,expert
143,1756914491337,03/09/2025 15:48,1756914491976,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,29,11,6,end,Zone1,timelimit_screen,150,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,49,28,,,0.85,0.85,1,1,1,1,Stable,Stable,2.84,1.937,1.723,2.815,expert
144,1756914492296,03/09/2025 15:48,1756914492941,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,30,18,1,Screen 1,Zone1,continue_button,952.3000000007451,,,,0,,,,,,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,50,29,,,0.85,0.85,1,1,1,0,Stable,Stable,2.941,1.71,0.664,1.336,expert
145,1756914493284,03/09/2025 15:48,1756914493926,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,30,18,2,individual,Zone4,timelimit_screen,999.8999999999942,,,,0,,,,,1,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,50,29,,,0.85,0.85,1,1,1,0,Stable,Stable,2.941,1.71,0.664,1.336,expert
146,1756914494240,03/09/2025 15:48,1756914494893,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,30,18,3,offer,Zone3,response_button_image,961.1000000014901,,,redBox.png,1,1,,,,,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,50,29,,,0.85,0.85,1,1,1,0,Stable,Stable,2.941,1.71,0.664,1.336,expert
147,1756914496253,03/09/2025 15:48,1756914496893,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,30,18,5,feedback_r,Zone7,timelimit_screen,2000,,,,0,,,,,1,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,50,29,,,0.85,0.85,1,1,1,0,Stable,Stable,2.941,1.71,0.664,1.336,expert
148,1756914496389,03/09/2025 15:48,1756914497043,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,30,18,6,end,Zone1,timelimit_screen,149.89999999999418,,,,0,,,,,1,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,50,29,,,0.85,0.85,1,1,1,0,Stable,Stable,2.941,1.71,0.664,1.336,expert
149,1756914497276,03/09/2025 15:48,1756914497921,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,31,12,1,Screen 1,Zone1,continue_button,866.9000000022352,,,,0,,,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,61,30,,,0.85,0.85,1,1,1,1,Stable,Stable,2.79,1.735,0.601,2.345,expert
150,1756914498267,03/09/2025 15:48,1756914498910,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,31,12,2,individual,Zone4,timelimit_screen,1000.0999999999767,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,61,30,,,0.85,0.85,1,1,1,1,Stable,Stable,2.79,1.735,0.601,2.345,expert
151,1756914499261,03/09/2025 15:48,1756914499888,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,31,12,3,offer,Zone2,response_button_image,970.6999999992549,,,redBox.png,1,1,,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,61,30,,,0.85,0.85,1,1,1,1,Stable,Stable,2.79,1.735,0.601,2.345,expert
152,1756914501236,03/09/2025 15:48,1756914501876,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,31,12,4,feedback_l,Zone7,timelimit_screen,1999.8999999999942,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,61,30,,,0.85,0.85,1,1,1,1,Stable,Stable,2.79,1.735,0.601,2.345,expert
153,1756914501379,03/09/2025 15:48,1756914502026,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,31,12,6,end,Zone1,timelimit_screen,150.10000000000582,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,61,30,,,0.85,0.85,1,1,1,1,Stable,Stable,2.79,1.735,0.601,2.345,expert
154,1756914502568,03/09/2025 15:48,1756914503219,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,32,19,1,Screen 1,Zone1,continue_button,1179.3999999985099,,,,0,,,,,,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,62,31,,,0.85,0.15,1,0,0,1,Stable,Volatile,2.538,1.672,1.143,1.555,expert
155,1756914503566,03/09/2025 15:48,1756914504210,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,32,19,2,individual,Zone4,timelimit_screen,1000,,,,0,,,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,62,31,,,0.85,0.15,1,0,0,1,Stable,Volatile,2.538,1.672,1.143,1.555,expert
156,1756914506163,03/09/2025 15:48,1756914506810,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,32,19,3,offer,Zone2,response_button_image,2587.39999999851,,,redBox.png,1,1,,,,,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,62,31,,,0.85,0.15,1,0,0,1,Stable,Volatile,2.538,1.672,1.143,1.555,expert
157,1756914508146,03/09/2025 15:48,1756914508793,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,32,19,4,feedback_l,Zone7,timelimit_screen,1999.8999999999942,,,,0,,,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,62,31,,,0.85,0.15,1,0,0,1,Stable,Volatile,2.538,1.672,1.143,1.555,expert
158,1756914508529,03/09/2025 15:48,1756914508943,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,32,19,6,end,Zone1,timelimit_screen,150.10000000000582,,,,0,,,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,62,31,,,0.85,0.15,1,0,0,1,Stable,Volatile,2.538,1.672,1.143,1.555,expert
159,1756914509534,03/09/2025 15:48,1756914510172,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,33,13,1,Screen 1,Zone1,continue_button,1215.6000000014901,,,,0,,,,,,,,trial_left,redBox.png,yellowBox.png,redBox.png,al1_con.png,63,32,,,0.85,0.15,1,0,0,0,Stable,Volatile,2.739,1.13,0.815,1.387,expert
160,1756914510518,03/09/2025 15:48,1756914511159,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,33,13,2,individual,Zone4,timelimit_screen,999.8999999999942,,,,0,,,,,1,,,trial_left,redBox.png,yellowBox.png,redBox.png,al1_con.png,63,32,,,0.85,0.15,1,0,0,0,Stable,Volatile,2.739,1.13,0.815,1.387,expert
161,1756914511521,03/09/2025 15:48,1756914512160,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,33,13,3,offer,bluebox,response_button_image,994,,,redBox.png,1,1,,,,,,,trial_left,redBox.png,yellowBox.png,redBox.png,al1_con.png,63,32,,,0.85,0.15,1,0,0,0,Stable,Volatile,2.739,1.13,0.815,1.387,expert
162,1756914513519,03/09/2025 15:48,1756914514160,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,33,13,5,feedback_r,Zone7,timelimit_screen,2000.1000000000058,,,,0,,,,,1,,,trial_left,redBox.png,yellowBox.png,redBox.png,al1_con.png,63,32,,,0.85,0.15,1,0,0,0,Stable,Volatile,2.739,1.13,0.815,1.387,expert
163,1756914513667,03/09/2025 15:48,1756914514309,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,33,13,6,end,Zone1,timelimit_screen,150,,,,0,,,,,1,,,trial_left,redBox.png,yellowBox.png,redBox.png,al1_con.png,63,32,,,0.85,0.15,1,0,0,0,Stable,Volatile,2.739,1.13,0.815,1.387,expert
164,1756914514730,03/09/2025 15:48,1756914515369,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,34,20,1,Screen 1,Zone1,continue_button,1047.1000000014901,,,,0,,,,,,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,64,33,,,0.85,0.15,1,0,0,1,Stable,Volatile,3.672,0.828,0.513,2.059,expert
165,1756914515709,03/09/2025 15:48,1756914516359,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,34,20,2,individual,Zone4,timelimit_screen,1000,,,,0,,,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,64,33,,,0.85,0.15,1,0,0,1,Stable,Volatile,3.672,0.828,0.513,2.059,expert
166,1756914516807,03/09/2025 15:48,1756914517445,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,34,20,3,offer,Zone2,response_button_image,1072.300000000745,,,redBox.png,1,1,,,,,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,64,33,,,0.85,0.15,1,0,0,1,Stable,Volatile,3.672,0.828,0.513,2.059,expert
167,1756914518792,03/09/2025 15:48,1756914519443,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,34,20,4,feedback_l,Zone7,timelimit_screen,1999.8999999999942,,,,0,,,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,64,33,,,0.85,0.15,1,0,0,1,Stable,Volatile,3.672,0.828,0.513,2.059,expert
168,1756914518954,03/09/2025 15:48,1756914519592,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,34,20,6,end,Zone1,timelimit_screen,150.10000000000582,,,,0,,,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,64,33,,,0.85,0.15,1,0,0,1,Stable,Volatile,3.672,0.828,0.513,2.059,expert
169,1756914520113,03/09/2025 15:48,1756914520761,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,35,14,1,Screen 1,Zone1,continue_button,1156.300000000745,,,,0,,,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,65,34,,,0.85,0.15,1,1,1,1,Stable,Volatile,2.261,0.866,1.811,2.849,expert
170,1756914521116,03/09/2025 15:48,1756914521759,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,35,14,2,individual,Zone4,timelimit_screen,999.7999999999884,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,65,34,,,0.85,0.15,1,1,1,1,Stable,Volatile,2.261,0.866,1.811,2.849,expert
171,1756914522861,03/09/2025 15:48,1756914523505,2,03/09/2025 17:48,183183,6,task-cj2d,,48985685,13,11344880,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x864,1536x703,,,,SLS,2,schedule_A,schedule_A,35,14,3,offer,Zone2,response_button_image,1740,,,redBox.png,1,1,,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,65,34,,,0.85,0.15,1,1,1,1,Stable,Volatile,2.261,0.866,1.811,2.849,expert
